 State Name , PC NAME , CANDIDATES NAME , SEX , AGE , CATEGORY , PARTY NAME , PARTY SYMBOL , GENERAL , POSTAL , TOTAL ,OVER TOTAL ELECTORS IN CONSTITUENCY,OVER TOTAL VOTES POLLED IN CONSTITUENCY,Total Electors
Bihar,Karakat,DHARMENDRA SINGH,MALE,48.0,GENERAL,IND,Bead Necklace,1283,3,1286,0.07260392919366732,0.14789326844123254,1771254
Bihar,Karakat,NEELAM KUMARI,FEMALE,53.0,GENERAL,IND,Baby Walker,4599,6,4605,0.25998529855119595,0.5295867038661554,1771254
Bihar,Karakat,PUNAM DEVI,FEMALE,39.0,GENERAL,IND,Balloon,1332,27,1359,0.07672530309035294,0.15628845397483285,1771254
Bihar,Karakat,RAM AYODHYA SINGH,MALE,47.0,GENERAL,IND,Bangles,1471,1,1472,0.08310496405371562,0.16928374117067987,1771254
Bihar,Karakat,RAMESHWAR SINGH,MALE,65.0,GENERAL,IND,Basket containing Fruits,4100,3,4103,0.2316437958643989,0.47185542800495894,1771254
Bihar,Karakat,BASUDEO HAZARIKA,MALE,54.0,GENERAL,IND,Bat,6791,0,6791,0.383400686745097,0.7809822597079396,1771254
Bihar,Karakat,NOTA,,,,NOTA,,22002,102,22104,1.2479294330457404,2.5420161785575464,1771254
Bihar,Jahanabad,CHANDESHWAR PRASAD,MALE,68.0,GENERAL,JD(U),Arrow,333191,2393,335584,21.12645377203243,40.81373527941593,1588454
Bihar,Jahanabad,NITYA NAND SINGH,MALE,38.0,GENERAL,BSP,Elephant,19024,187,19211,1.209414940564851,2.336442346634105,1588454
Bihar,Jahanabad,SURENDRA PRASAD YADAV,MALE,60.0,GENERAL,RJD,Hurricane Lamp,332116,1717,333833,21.016220803372335,40.6007786114155,1588454
Bihar,Jahanabad,ARBIND KUMAR,MALE,68.0,GENERAL,ravp,Scissors,9096,13,9109,0.573450663349395,1.1078368297064214,1588454
Bihar,Jahanabad,ARUN KUMAR,MALE,60.0,GENERAL,RSPSR,Truck,34088,470,34558,2.175574489409199,4.202944907343782,1588454
Bihar,Jahanabad,AVINASH KUMAR,MALE,27.0,GENERAL,BBC,Bead Necklace,2544,54,2598,0.1635552556133196,0.3159688312193746,1588454
Bihar,Jahanabad,UMA SHANKAR VERMA,MALE,40.0,GENERAL,SUCI(C),Battery torch,3300,23,3323,0.20919711870787572,0.40414335109391136,1588454
Bihar,Jahanabad,KUNTI DEVI,FEMALE,54.0,GENERAL,CPI(ML)(L),Flag with Three Stars,26285,40,26325,1.6572717875368126,3.201647221651284,1588454
Bihar,Jahanabad,MEERA KUMARI YADAV,FEMALE,41.0,GENERAL,SSD,Saw,4316,21,4337,0.2730327727463307,0.5274660588908497,1588454
Bihar,Jahanabad,RAJENDRA PASWAN,MALE,67.0,SC,LJVM,Cup & Saucer,3283,17,3300,0.20774916994763462,0.4013460904634088,1588454
Bihar,Jahanabad,RAMJEE KEWAT,MALE,56.0,GENERAL,RMGP,Boat with Man and Sail,4999,6,5005,0.3150862410872458,0.6087082372028367,1588454
Bihar,Jahanabad,SUNIL KUMAR,MALE,38.0,GENERAL,PPID,Table,9444,0,9444,0.5945403518137762,1.148579538889828,1588454
Bihar,Jahanabad,CHANDRA PRAKASH,MALE,37.0,GENERAL,IND,Telephone,7714,41,7755,0.48821054937694136,0.9431633125890108,1588454
Bihar,Jahanabad,NOTA,,,,NOTA,,27574,109,27683,1.7427637186849605,3.3668072188783467,1588454
Bihar,Aurangabad,NARESH YADAV,MALE,34.0,GENERAL,BSP,Elephant,33697,75,33772,1.9377089569408847,3.6101677340457035,1742883
Bihar,Aurangabad,SUSHIL KUMAR SINGH,MALE,53.0,GENERAL,BJP,Lotus,426116,1605,427721,24.541004760503142,45.7226268321024,1742883
Bihar,Aurangabad,AVINASH KUMAR,MALE,35.0,GENERAL,PPID,Table,13668,12,13680,0.7849063878642456,1.4623680741959382,1742883
Bihar,Aurangabad,UPENDRA PRASAD,MALE,55.0,GENERAL,HAMS,Telephone,356846,323,357169,20.492999243207947,38.18074142488955,1742883
Bihar,Aurangabad,DR DHARMENDRA KUMAR,MALE,42.0,ST,AHFBK,CHESS BOARD,16584,5,16589,0.9518137476812844,1.7733350864646502,1742883
Bihar,Aurangabad,SOM PRAKASH,MALE,46.0,GENERAL,SPL,Tractor Chalata Kisan,11709,4,11713,0.6720474065097887,1.2520992144047531,1742883
Bihar,Aurangabad,DHIRENDRA KUMAR SINGH,MALE,62.0,GENERAL,IND,Air Conditioner,24826,6,24832,1.424765747327847,2.6544973697685332,1742883
Bihar,Aurangabad,YOGENDRA RAM,MALE,58.0,SC,IND,Balloon,11979,8,11987,0.687768484746251,1.281389335189087,1742883
Bihar,Aurangabad,SANTOSH KUMAR SINHA,MALE,43.0,GENERAL,IND,Almirah,15010,4,15014,0.8614462359205982,1.6049703410802494,1742883
Bihar,Aurangabad,NOTA,,,,NOTA,,22397,27,22424,1.286603862680398,2.397086381269716,1742883
Bihar,Gaya (SC),Din Dayal Bharti alias Kapil Chaudhri,MALE,47.0,SC,NCP,Clock,8434,82,8516,0.49959051880914884,0.8892564537922882,1704596
Bihar,Gaya (SC),Dilip Kumar,MALE,48.0,SC,BSP,Elephant,12953,78,13031,0.7644626644671231,1.3607210955104871,1704596
